master_commit	relay_start	relay_end
2019-08-29 10:15:44.059303	2019-08-29 10:15:44.114379	2019-08-29 10:15:44.114423
2019-08-29 10:15:45.566627	2019-08-29 10:15:45.621867	2019-08-29 10:15:45.621946
2019-08-29 10:15:46.241007	2019-08-29 10:15:46.296452	2019-08-29 10:15:46.296496
2019-08-29 10:15:47.952512	2019-08-29 10:15:48.007919	2019-08-29 10:15:48.007963
2019-08-29 10:15:48.856209	2019-08-29 10:15:48.911453	2019-08-29 10:15:48.911499
2019-08-29 10:15:50.211606	2019-08-29 10:15:50.26751	2019-08-29 10:15:50.267557
2019-08-29 10:15:51.1945	2019-08-29 10:15:51.249894	2019-08-29 10:15:51.24994
2019-08-29 10:15:53.362137	2019-08-29 10:15:53.417699	2019-08-29 10:15:53.417762
2019-08-29 10:15:54.819076	2019-08-29 10:15:54.873858	2019-08-29 10:15:54.873904
2019-08-29 10:15:56.002327	2019-08-29 10:15:56.057903	2019-08-29 10:15:56.057951
2019-08-29 10:15:57.336653	2019-08-29 10:15:57.391881	2019-08-29 10:15:57.391932
2019-08-29 10:15:57.557889	2019-08-29 10:15:57.613373	2019-08-29 10:15:57.613443
2019-08-29 10:15:59.521592	2019-08-29 10:15:59.577381	2019-08-29 10:15:59.577426
2019-08-29 10:16:00.877002	2019-08-29 10:16:00.933276	2019-08-29 10:16:00.933345
2019-08-29 10:16:01.922004	2019-08-29 10:16:01.977747	2019-08-29 10:16:01.977795
2019-08-29 10:16:02.525292	2019-08-29 10:16:02.58098	2019-08-29 10:16:02.581027
2019-08-29 10:16:04.274009	2019-08-29 10:16:04.330385	2019-08-29 10:16:04.330468
2019-08-29 10:16:04.715548	2019-08-29 10:16:04.771798	2019-08-29 10:16:04.771846
2019-08-29 10:16:06.299789	2019-08-29 10:16:06.355858	2019-08-29 10:16:06.355906
2019-08-29 10:16:07.252714	2019-08-29 10:16:07.308847	2019-08-29 10:16:07.308893
2019-08-29 10:16:10.135902	2019-08-29 10:16:10.191325	2019-08-29 10:16:10.191362
2019-08-29 10:16:13.294959	2019-08-29 10:16:13.349884	2019-08-29 10:16:13.349919
2019-08-29 10:16:14.191299	2019-08-29 10:16:14.246666	2019-08-29 10:16:14.246707
2019-08-29 10:16:15.037081	2019-08-29 10:16:15.092422	2019-08-29 10:16:15.09248
2019-08-29 10:16:16.679895	2019-08-29 10:16:16.737328	2019-08-29 10:16:16.737366
2019-08-29 10:16:18.198663	2019-08-29 10:16:18.253924	2019-08-29 10:16:18.253972
2019-08-29 10:16:19.056161	2019-08-29 10:16:19.111172	2019-08-29 10:16:19.111206
2019-08-29 10:16:20.154667	2019-08-29 10:16:20.209764	2019-08-29 10:16:20.209799
2019-08-29 10:16:21.657196	2019-08-29 10:16:21.712347	2019-08-29 10:16:21.712392
2019-08-29 10:16:22.583494	2019-08-29 10:16:22.638959	2019-08-29 10:16:22.639005
2019-08-29 10:16:23.870801	2019-08-29 10:16:23.926021	2019-08-29 10:16:23.926066
2019-08-29 10:16:24.754815	2019-08-29 10:16:24.809974	2019-08-29 10:16:24.810036
2019-08-29 10:16:25.886906	2019-08-29 10:16:25.942085	2019-08-29 10:16:25.942134
2019-08-29 10:16:26.982165	2019-08-29 10:16:27.037165	2019-08-29 10:16:27.03721
2019-08-29 10:16:27.48215	2019-08-29 10:16:27.537314	2019-08-29 10:16:27.537356
2019-08-29 10:16:30.24869	2019-08-29 10:16:30.304399	2019-08-29 10:16:30.304471
2019-08-29 10:16:31.846793	2019-08-29 10:16:31.901894	2019-08-29 10:16:31.90194
2019-08-29 10:16:33.062072	2019-08-29 10:16:33.117341	2019-08-29 10:16:33.117414
2019-08-29 10:16:34.290903	2019-08-29 10:16:34.346106	2019-08-29 10:16:34.346151
2019-08-29 10:16:35.099046	2019-08-29 10:16:35.154226	2019-08-29 10:16:35.154292
2019-08-29 10:16:36.169872	2019-08-29 10:16:36.225196	2019-08-29 10:16:36.225244
2019-08-29 10:16:37.835495	2019-08-29 10:16:37.890846	2019-08-29 10:16:37.890894
2019-08-29 10:16:38.843434	2019-08-29 10:16:38.898814	2019-08-29 10:16:38.898858
2019-08-29 10:16:40.1172	2019-08-29 10:16:40.172565	2019-08-29 10:16:40.172607
2019-08-29 10:16:43.266979	2019-08-29 10:16:43.322268	2019-08-29 10:16:43.322307
2019-08-29 10:16:45.332095	2019-08-29 10:16:45.387328	2019-08-29 10:16:45.387394
2019-08-29 10:16:45.968783	2019-08-29 10:16:46.023814	2019-08-29 10:16:46.023869
2019-08-29 10:16:47.961432	2019-08-29 10:16:48.016639	2019-08-29 10:16:48.016696
2019-08-29 10:16:48.435392	2019-08-29 10:16:48.490591	2019-08-29 10:16:48.49065
2019-08-29 10:16:50.003025	2019-08-29 10:16:50.058266	2019-08-29 10:16:50.058312
2019-08-29 10:16:51.387183	2019-08-29 10:16:51.442421	2019-08-29 10:16:51.442461
2019-08-29 10:16:52.655024	2019-08-29 10:16:52.710665	2019-08-29 10:16:52.710745
2019-08-29 10:16:53.879062	2019-08-29 10:16:53.934419	2019-08-29 10:16:53.934457
2019-08-29 10:16:55.148774	2019-08-29 10:16:55.20439	2019-08-29 10:16:55.204455
2019-08-29 10:16:56.149814	2019-08-29 10:16:56.205099	2019-08-29 10:16:56.205136
2019-08-29 10:16:57.420761	2019-08-29 10:16:57.476097	2019-08-29 10:16:57.476135
2019-08-29 10:16:58.449543	2019-08-29 10:16:58.504767	2019-08-29 10:16:58.504831
2019-08-29 10:16:59.372475	2019-08-29 10:16:59.427506	2019-08-29 10:16:59.427545
2019-08-29 10:17:00.872815	2019-08-29 10:17:00.928237	2019-08-29 10:17:00.928294
2019-08-29 10:17:01.606967	2019-08-29 10:17:01.662611	2019-08-29 10:17:01.662655
2019-08-29 10:17:03.173407	2019-08-29 10:17:03.228586	2019-08-29 10:17:03.228651
2019-08-29 10:17:04.190339	2019-08-29 10:17:04.245286	2019-08-29 10:17:04.245331
2019-08-29 10:17:05.48349	2019-08-29 10:17:05.53916	2019-08-29 10:17:05.539205
2019-08-29 10:17:06.659271	2019-08-29 10:17:06.714585	2019-08-29 10:17:06.714625
2019-08-29 10:17:07.245132	2019-08-29 10:17:07.300671	2019-08-29 10:17:07.300723
2019-08-29 10:17:08.792651	2019-08-29 10:17:08.847974	2019-08-29 10:17:08.848033
2019-08-29 10:17:10.151232	2019-08-29 10:17:10.206376	2019-08-29 10:17:10.206449
2019-08-29 10:17:11.334733	2019-08-29 10:17:11.390092	2019-08-29 10:17:11.390184
2019-08-29 10:17:12.269192	2019-08-29 10:17:12.324251	2019-08-29 10:17:12.324323
2019-08-29 10:17:13.558366	2019-08-29 10:17:13.613341	2019-08-29 10:17:13.613386
2019-08-29 10:17:14.53933	2019-08-29 10:17:14.594423	2019-08-29 10:17:14.594467
2019-08-29 10:17:15.537238	2019-08-29 10:17:15.592226	2019-08-29 10:17:15.592284
2019-08-29 10:17:16.907263	2019-08-29 10:17:16.962233	2019-08-29 10:17:16.962278
2019-08-29 10:17:17.948108	2019-08-29 10:17:18.002997	2019-08-29 10:17:18.003046
2019-08-29 10:17:18.823938	2019-08-29 10:17:18.878907	2019-08-29 10:17:18.878972
2019-08-29 10:17:20.341944	2019-08-29 10:17:20.396765	2019-08-29 10:17:20.396831
2019-08-29 10:17:21.50406	2019-08-29 10:17:21.559119	2019-08-29 10:17:21.559185
2019-08-29 10:17:22.584981	2019-08-29 10:17:22.639897	2019-08-29 10:17:22.639942
2019-08-29 10:17:23.153916	2019-08-29 10:17:23.210999	2019-08-29 10:17:23.211036
2019-08-29 10:17:24.400748	2019-08-29 10:17:24.455726	2019-08-29 10:17:24.455774
2019-08-29 10:17:25.896281	2019-08-29 10:17:25.951391	2019-08-29 10:17:25.951442
2019-08-29 10:17:26.445573	2019-08-29 10:17:26.500916	2019-08-29 10:17:26.500961
2019-08-29 10:17:28.528992	2019-08-29 10:17:28.584673	2019-08-29 10:17:28.584745
2019-08-29 10:17:29.479231	2019-08-29 10:17:29.534336	2019-08-29 10:17:29.534395
2019-08-29 10:17:30.43798	2019-08-29 10:17:30.493845	2019-08-29 10:17:30.49389
2019-08-29 10:17:31.889271	2019-08-29 10:17:31.944558	2019-08-29 10:17:31.9446
2019-08-29 10:17:32.711042	2019-08-29 10:17:32.766399	2019-08-29 10:17:32.766458
2019-08-29 10:17:33.945246	2019-08-29 10:17:34.000831	2019-08-29 10:17:34.000876
2019-08-29 10:17:35.272076	2019-08-29 10:17:35.32729	2019-08-29 10:17:35.32734
2019-08-29 10:17:36.598015	2019-08-29 10:17:36.653365	2019-08-29 10:17:36.653413
2019-08-29 10:17:37.681181	2019-08-29 10:17:37.736587	2019-08-29 10:17:37.736632
2019-08-29 10:17:38.426612	2019-08-29 10:17:38.482208	2019-08-29 10:17:38.482256
2019-08-29 10:17:39.774117	2019-08-29 10:17:39.829908	2019-08-29 10:17:39.829971
2019-08-29 10:17:40.934148	2019-08-29 10:17:40.990536	2019-08-29 10:17:40.990614
2019-08-29 10:17:42.204688	2019-08-29 10:17:42.261443	2019-08-29 10:17:42.261489
2019-08-29 10:17:42.566348	2019-08-29 10:17:42.62234	2019-08-29 10:17:42.622399
2019-08-29 10:17:44.5927	2019-08-29 10:17:44.647811	2019-08-29 10:17:44.647857
2019-08-29 10:17:45.299059	2019-08-29 10:17:45.354565	2019-08-29 10:17:45.354612
2019-08-29 10:17:46.773005	2019-08-29 10:17:46.828176	2019-08-29 10:17:46.828223
2019-08-29 10:17:47.959871	2019-08-29 10:17:48.015681	2019-08-29 10:17:48.015792
2019-08-29 10:17:49.226446	2019-08-29 10:17:49.281785	2019-08-29 10:17:49.28183
2019-08-29 10:17:50.196926	2019-08-29 10:17:50.253503	2019-08-29 10:17:50.253582
2019-08-29 10:17:50.709153	2019-08-29 10:17:50.765953	2019-08-29 10:17:50.766021
2019-08-29 10:17:52.642025	2019-08-29 10:17:52.697311	2019-08-29 10:17:52.697381
2019-08-29 10:17:53.92994	2019-08-29 10:17:53.98495	2019-08-29 10:17:53.984996
2019-08-29 10:17:57.164726	2019-08-29 10:17:57.219957	2019-08-29 10:17:57.220067
2019-08-29 10:17:58.093195	2019-08-29 10:17:58.148797	2019-08-29 10:17:58.148835
2019-08-29 10:17:59.667063	2019-08-29 10:17:59.722248	2019-08-29 10:17:59.722284
2019-08-29 10:18:00.82571	2019-08-29 10:18:00.88081	2019-08-29 10:18:00.880847
2019-08-29 10:18:01.67764	2019-08-29 10:18:01.732857	2019-08-29 10:18:01.732893
2019-08-29 10:18:03.034463	2019-08-29 10:18:03.089439	2019-08-29 10:18:03.089476
2019-08-29 10:18:04.098975	2019-08-29 10:18:04.155015	2019-08-29 10:18:04.15505
2019-08-29 10:18:05.310276	2019-08-29 10:18:05.365613	2019-08-29 10:18:05.365689
2019-08-29 10:18:06.458951	2019-08-29 10:18:06.514157	2019-08-29 10:18:06.514193
2019-08-29 10:18:07.771967	2019-08-29 10:18:07.827847	2019-08-29 10:18:07.827903
2019-08-29 10:18:08.694368	2019-08-29 10:18:08.749582	2019-08-29 10:18:08.749668
2019-08-29 10:18:10.003123	2019-08-29 10:18:10.058536	2019-08-29 10:18:10.058628
2019-08-29 10:18:11.069668	2019-08-29 10:18:11.124954	2019-08-29 10:18:11.125009
2019-08-29 10:18:11.660021	2019-08-29 10:18:11.715387	2019-08-29 10:18:11.715423
2019-08-29 10:18:13.909397	2019-08-29 10:18:13.964691	2019-08-29 10:18:13.964729
2019-08-29 10:18:15.532357	2019-08-29 10:18:15.587737	2019-08-29 10:18:15.587775
2019-08-29 10:18:15.864361	2019-08-29 10:18:15.919913	2019-08-29 10:18:15.919946
2019-08-29 10:18:17.56142	2019-08-29 10:18:17.61642	2019-08-29 10:18:17.616455
2019-08-29 10:18:18.61144	2019-08-29 10:18:18.666906	2019-08-29 10:18:18.666942
2019-08-29 10:18:19.982044	2019-08-29 10:18:20.037492	2019-08-29 10:18:20.037529
2019-08-29 10:18:21.301225	2019-08-29 10:18:21.356371	2019-08-29 10:18:21.356405
2019-08-29 10:18:22.681746	2019-08-29 10:18:22.736849	2019-08-29 10:18:22.736886
2019-08-29 10:18:23.220808	2019-08-29 10:18:23.275929	2019-08-29 10:18:23.275991
2019-08-29 10:18:24.798536	2019-08-29 10:18:24.853778	2019-08-29 10:18:24.853813
2019-08-29 10:18:25.72515	2019-08-29 10:18:25.780562	2019-08-29 10:18:25.780767
2019-08-29 10:18:27.000282	2019-08-29 10:18:27.055539	2019-08-29 10:18:27.055603
2019-08-29 10:18:28.201618	2019-08-29 10:18:28.257118	2019-08-29 10:18:28.25716
2019-08-29 10:18:29.332662	2019-08-29 10:18:29.388205	2019-08-29 10:18:29.388243
2019-08-29 10:18:31.569507	2019-08-29 10:18:31.624669	2019-08-29 10:18:31.624721
2019-08-29 10:18:34.157352	2019-08-29 10:18:34.212713	2019-08-29 10:18:34.212767
2019-08-29 10:18:34.715543	2019-08-29 10:18:34.770975	2019-08-29 10:18:34.771017
2019-08-29 10:18:36.360282	2019-08-29 10:18:36.4156	2019-08-29 10:18:36.415634
2019-08-29 10:18:37.582318	2019-08-29 10:18:37.637323	2019-08-29 10:18:37.637358
2019-08-29 10:18:38.545766	2019-08-29 10:18:38.601045	2019-08-29 10:18:38.601083
2019-08-29 10:18:39.678889	2019-08-29 10:18:39.734151	2019-08-29 10:18:39.734193
