timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1567065964662,774,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,1,2,null,773,0,723
1567065965447,153,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,1,2,null,152,0,0
1567065965603,82,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,1,2,null,82,0,0
1567065965692,63,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,1,2,null,63,0,0
1567065965759,51,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,1,2,null,51,0,0
1567065965815,50,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,1,2,null,50,0,0
1567065965869,56,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,1,2,null,55,0,0
1567065965927,57,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,1,2,null,57,0,0
1567065965987,58,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,1,2,null,58,0,0
1567065966051,49,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,2,3,null,49,0,0
1567065966102,85,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,2,3,null,85,0,0
1567065966189,60,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,2,3,null,59,0,0
1567065966251,49,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,2,3,null,49,0,0
1567065966309,50,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,2,3,null,50,0,0
1567065966362,50,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,2,3,null,50,0,0
1567065966414,58,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,2,3,null,58,0,1
1567065966475,57,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,2,3,null,57,0,0
