master_commit	relay_start	relay_end
2019-08-30 10:23:44.786163	2019-08-30 10:23:44.841281	2019-08-30 10:23:44.841323
2019-08-30 10:23:45.981421	2019-08-30 10:23:46.036552	2019-08-30 10:23:46.03661
2019-08-30 10:23:47.196642	2019-08-30 10:23:47.253531	2019-08-30 10:23:47.253624
2019-08-30 10:23:48.365445	2019-08-30 10:23:48.420633	2019-08-30 10:23:48.420697
2019-08-30 10:23:49.475038	2019-08-30 10:23:49.531126	2019-08-30 10:23:49.531216
2019-08-30 10:23:50.724227	2019-08-30 10:23:50.780785	2019-08-30 10:23:50.780799
2019-08-30 10:23:51.859714	2019-08-30 10:23:51.914378	2019-08-30 10:23:51.914435
2019-08-30 10:23:53.047305	2019-08-30 10:23:53.102748	2019-08-30 10:23:53.102782
2019-08-30 10:23:54.182408	2019-08-30 10:23:54.237515	2019-08-30 10:23:54.237545
2019-08-30 10:23:55.35078	2019-08-30 10:23:55.405679	2019-08-30 10:23:55.405709
2019-08-30 10:23:56.58005	2019-08-30 10:23:56.636088	2019-08-30 10:23:56.636115
2019-08-30 10:23:57.748178	2019-08-30 10:23:57.803627	2019-08-30 10:23:57.803648
2019-08-30 10:23:58.964322	2019-08-30 10:23:59.021251	2019-08-30 10:23:59.021285
2019-08-30 10:24:00.131473	2019-08-30 10:24:00.187234	2019-08-30 10:24:00.187278
2019-08-30 10:24:01.283621	2019-08-30 10:24:01.338978	2019-08-30 10:24:01.339032
2019-08-30 10:24:02.451014	2019-08-30 10:24:02.507776	2019-08-30 10:24:02.507806
2019-08-30 10:24:03.583978	2019-08-30 10:24:03.639077	2019-08-30 10:24:03.639113
2019-08-30 10:24:04.736273	2019-08-30 10:24:04.791762	2019-08-30 10:24:04.791782
2019-08-30 10:24:05.956446	2019-08-30 10:24:06.025089	2019-08-30 10:24:06.02511
2019-08-30 10:24:07.127093	2019-08-30 10:24:07.183383	2019-08-30 10:24:07.183421
2019-08-30 10:24:08.288742	2019-08-30 10:24:08.345862	2019-08-30 10:24:08.345884
2019-08-30 10:24:09.451625	2019-08-30 10:24:09.506434	2019-08-30 10:24:09.506473
2019-08-30 10:24:10.572083	2019-08-30 10:24:10.628343	2019-08-30 10:24:10.628392
2019-08-30 10:24:11.716296	2019-08-30 10:24:11.772945	2019-08-30 10:24:11.772969
2019-08-30 10:24:12.966313	2019-08-30 10:24:13.023767	2019-08-30 10:24:13.023815
2019-08-30 10:24:14.107609	2019-08-30 10:24:14.163188	2019-08-30 10:24:14.163215
2019-08-30 10:24:15.302068	2019-08-30 10:24:15.377937	2019-08-30 10:24:15.377978
2019-08-30 10:24:16.494258	2019-08-30 10:24:16.549843	2019-08-30 10:24:16.549863
2019-08-30 10:24:17.689454	2019-08-30 10:24:17.746342	2019-08-30 10:24:17.74638
2019-08-30 10:24:18.842795	2019-08-30 10:24:18.898085	2019-08-30 10:24:18.898128
2019-08-30 10:24:19.97307	2019-08-30 10:24:20.02855	2019-08-30 10:24:20.028598
2019-08-30 10:24:21.138814	2019-08-30 10:24:21.193992	2019-08-30 10:24:21.194028
2019-08-30 10:24:22.346765	2019-08-30 10:24:22.404021	2019-08-30 10:24:22.40405
2019-08-30 10:24:23.464416	2019-08-30 10:24:23.521246	2019-08-30 10:24:23.521285
2019-08-30 10:24:24.611721	2019-08-30 10:24:24.666942	2019-08-30 10:24:24.666978
2019-08-30 10:24:25.799113	2019-08-30 10:24:25.855028	2019-08-30 10:24:25.855061
2019-08-30 10:24:26.971111	2019-08-30 10:24:27.026781	2019-08-30 10:24:27.02681
2019-08-30 10:24:28.040335	2019-08-30 10:24:28.096004	2019-08-30 10:24:28.096031
2019-08-30 10:24:29.320214	2019-08-30 10:24:29.375627	2019-08-30 10:24:29.375653
2019-08-30 10:24:30.380027	2019-08-30 10:24:30.437315	2019-08-30 10:24:30.437345
2019-08-30 10:24:31.614861	2019-08-30 10:24:31.670155	2019-08-30 10:24:31.670211
2019-08-30 10:24:32.757626	2019-08-30 10:24:32.812697	2019-08-30 10:24:32.812755
2019-08-30 10:24:33.900869	2019-08-30 10:24:33.955812	2019-08-30 10:24:33.955862
2019-08-30 10:24:35.060735	2019-08-30 10:24:35.11714	2019-08-30 10:24:35.117169
2019-08-30 10:24:36.248704	2019-08-30 10:24:36.304069	2019-08-30 10:24:36.304095
2019-08-30 10:24:37.400796	2019-08-30 10:24:37.462149	2019-08-30 10:24:37.462191
2019-08-30 10:24:38.51066	2019-08-30 10:24:38.565094	2019-08-30 10:24:38.56512
2019-08-30 10:24:39.672697	2019-08-30 10:24:39.731362	2019-08-30 10:24:39.731392
2019-08-30 10:24:40.832243	2019-08-30 10:24:40.88783	2019-08-30 10:24:40.887897
2019-08-30 10:24:41.991347	2019-08-30 10:24:42.052791	2019-08-30 10:24:42.052817
2019-08-30 10:24:43.174593	2019-08-30 10:24:43.229677	2019-08-30 10:24:43.229711
2019-08-30 10:24:44.359694	2019-08-30 10:24:44.417049	2019-08-30 10:24:44.417075
2019-08-30 10:24:45.549258	2019-08-30 10:24:45.605256	2019-08-30 10:24:45.605294
2019-08-30 10:24:46.715163	2019-08-30 10:24:46.771929	2019-08-30 10:24:46.771956
2019-08-30 10:24:47.874975	2019-08-30 10:24:47.929995	2019-08-30 10:24:47.930018
2019-08-30 10:24:49.018096	2019-08-30 10:24:49.075583	2019-08-30 10:24:49.075623
2019-08-30 10:24:50.193638	2019-08-30 10:24:50.249139	2019-08-30 10:24:50.249185
2019-08-30 10:24:51.334219	2019-08-30 10:24:51.389312	2019-08-30 10:24:51.389353
2019-08-30 10:24:52.522671	2019-08-30 10:24:52.578128	2019-08-30 10:24:52.578167
2019-08-30 10:24:53.699616	2019-08-30 10:24:53.755221	2019-08-30 10:24:53.755255
2019-08-30 10:24:54.758448	2019-08-30 10:24:54.813627	2019-08-30 10:24:54.813688
2019-08-30 10:24:56.02703	2019-08-30 10:24:56.088255	2019-08-30 10:24:56.088337
2019-08-30 10:24:57.157748	2019-08-30 10:24:57.212679	2019-08-30 10:24:57.212729
2019-08-30 10:24:58.286082	2019-08-30 10:24:58.341167	2019-08-30 10:24:58.34123
2019-08-30 10:24:59.45585	2019-08-30 10:24:59.511214	2019-08-30 10:24:59.511244
2019-08-30 10:25:00.656154	2019-08-30 10:25:00.711139	2019-08-30 10:25:00.711201
2019-08-30 10:25:01.818181	2019-08-30 10:25:01.875638	2019-08-30 10:25:01.875669
2019-08-30 10:25:02.991873	2019-08-30 10:25:03.048277	2019-08-30 10:25:03.048308
2019-08-30 10:25:04.188403	2019-08-30 10:25:04.244484	2019-08-30 10:25:04.244526
2019-08-30 10:25:05.374249	2019-08-30 10:25:05.429525	2019-08-30 10:25:05.429553
2019-08-30 10:25:06.535286	2019-08-30 10:25:06.591145	2019-08-30 10:25:06.591167
2019-08-30 10:25:07.624523	2019-08-30 10:25:07.683089	2019-08-30 10:25:07.683777
2019-08-30 10:25:08.786111	2019-08-30 10:25:08.843851	2019-08-30 10:25:08.843877
2019-08-30 10:25:09.963817	2019-08-30 10:25:10.019098	2019-08-30 10:25:10.019166
2019-08-30 10:25:11.155398	2019-08-30 10:25:11.211936	2019-08-30 10:25:11.211968
2019-08-30 10:25:12.243385	2019-08-30 10:25:12.298865	2019-08-30 10:25:12.29889
2019-08-30 10:25:13.391128	2019-08-30 10:25:13.448481	2019-08-30 10:25:13.448539
2019-08-30 10:25:14.575055	2019-08-30 10:25:14.632385	2019-08-30 10:25:14.632412
2019-08-30 10:25:15.744852	2019-08-30 10:25:15.799791	2019-08-30 10:25:15.799827
2019-08-30 10:25:16.904586	2019-08-30 10:25:16.978955	2019-08-30 10:25:16.978994
2019-08-30 10:25:18.100524	2019-08-30 10:25:18.157356	2019-08-30 10:25:18.157383
2019-08-30 10:25:19.276292	2019-08-30 10:25:19.332658	2019-08-30 10:25:19.332708
2019-08-30 10:25:20.451366	2019-08-30 10:25:20.506832	2019-08-30 10:25:20.506859
2019-08-30 10:25:21.568796	2019-08-30 10:25:21.630636	2019-08-30 10:25:21.630669
2019-08-30 10:25:22.732025	2019-08-30 10:25:22.788417	2019-08-30 10:25:22.788465
2019-08-30 10:25:23.902829	2019-08-30 10:25:23.957818	2019-08-30 10:25:23.957847
2019-08-30 10:25:25.032588	2019-08-30 10:25:25.088039	2019-08-30 10:25:25.088064
2019-08-30 10:25:26.211106	2019-08-30 10:25:26.266906	2019-08-30 10:25:26.266925
2019-08-30 10:25:27.334732	2019-08-30 10:25:27.392111	2019-08-30 10:25:27.392167
2019-08-30 10:25:28.479575	2019-08-30 10:25:28.535669	2019-08-30 10:25:28.535727
2019-08-30 10:25:29.639974	2019-08-30 10:25:29.696407	2019-08-30 10:25:29.696445
2019-08-30 10:25:30.807089	2019-08-30 10:25:30.863361	2019-08-30 10:25:30.863397
2019-08-30 10:25:31.994831	2019-08-30 10:25:32.050293	2019-08-30 10:25:32.050358
2019-08-30 10:25:33.095824	2019-08-30 10:25:33.15339	2019-08-30 10:25:33.153418
2019-08-30 10:25:34.264147	2019-08-30 10:25:34.321724	2019-08-30 10:25:34.32175
2019-08-30 10:25:35.437228	2019-08-30 10:25:35.494376	2019-08-30 10:25:35.494405
2019-08-30 10:25:36.544878	2019-08-30 10:25:36.601909	2019-08-30 10:25:36.601954
2019-08-30 10:25:37.724131	2019-08-30 10:25:37.780358	2019-08-30 10:25:37.780387
2019-08-30 10:25:38.908344	2019-08-30 10:25:38.965289	2019-08-30 10:25:38.965324
2019-08-30 10:25:40.08396	2019-08-30 10:25:40.139479	2019-08-30 10:25:40.139499
2019-08-30 10:25:41.241082	2019-08-30 10:25:41.29601	2019-08-30 10:25:41.296051
2019-08-30 10:25:42.31918	2019-08-30 10:25:42.376482	2019-08-30 10:25:42.376508
2019-08-30 10:25:43.502201	2019-08-30 10:25:43.558603	2019-08-30 10:25:43.558638
2019-08-30 10:25:44.693815	2019-08-30 10:25:44.749146	2019-08-30 10:25:44.749199
2019-08-30 10:25:45.778545	2019-08-30 10:25:45.834199	2019-08-30 10:25:45.834229
2019-08-30 10:25:46.950967	2019-08-30 10:25:47.007319	2019-08-30 10:25:47.007345
2019-08-30 10:25:48.235338	2019-08-30 10:25:48.290624	2019-08-30 10:25:48.290682
2019-08-30 10:25:49.36177	2019-08-30 10:25:49.426381	2019-08-30 10:25:49.426439
2019-08-30 10:25:50.507188	2019-08-30 10:25:50.573274	2019-08-30 10:25:50.573322
2019-08-30 10:25:51.704967	2019-08-30 10:25:51.761842	2019-08-30 10:25:51.761876
