master_commit,slave_commit
1567082125948775,1567082126011993
1567082136214727,1567082136495588
1567082146675696,1567082147070051
1567082157224900,1567082157606218
1567082167772563,1567082168157314
1567082178885400,1567082179269102
1567082189767691,1567082190151608
1567082200318954,1567082200700942
1567082210859327,1567082211242082
1567082221398150,1567082221780099
1567082231936536,1567082232317843
1567082242477591,1567082242859075
1567082253035595,1567082253417311
1567082263573564,1567082263955078
1567082274110888,1567082274493722
1567082284651122,1567082285033675
1567082295196617,1567082295581173
1567082305739574,1567082306121324
1567082316277846,1567082316661392
1567082326821747,1567082327203729
1567082337362838,1567082337744884
1567082347900434,1567082348282586
1567082358438513,1567082358820288
1567082369381692,1567082369764412
1567082379931350,1567082380315402
1567082390480052,1567082390862180
1567082401026587,1567082401409471
1567082411574036,1567082411955785
1567082422123170,1567082422506231
1567082432672901,1567082433055833
1567082443220760,1567082443603429
1567082453767056,1567082454149591
1567082464312543,1567082464693687
1567082474858254,1567082475241057
1567082485405445,1567082485787432
1567082495958447,1567082496342000
1567082506508330,1567082506891397
1567082517057238,1567082517439246
1567082527606009,1567082527988185
1567082538154173,1567082538536649
1567082549045867,1567082549428762
1567082559593390,1567082559976386
1567082570139944,1567082570521683
1567082580685492,1567082581068155
1567082591235989,1567082591622165
1567082601784156,1567082602167409
1567082612332760,1567082612715813
1567082622883521,1567082623266141
1567082633430894,1567082633813266
1567082643977805,1567082644359603
1567082654524687,1567082654907422
1567082665072034,1567082665456033
1567082675620540,1567082676005266
1567082686170435,1567082686553870
1567082696718724,1567082697101466
1567082707266219,1567082707652337
1567082717817269,1567082718198884
1567082728687123,1567082729069060
1567082739227472,1567082739608646
1567082749764186,1567082750150986
1567082760307283,1567082760692357
1567082770850073,1567082771232502
1567082781388272,1567082781772352
1567082791927177,1567082792311744
1567082802466310,1567082802848503
1567082813007834,1567082813396666
1567082823552762,1567082823936525
1567082834094371,1567082834478758
1567082844633881,1567082845017052
1567082855172415,1567082855555005
1567082865709394,1567082866091173
1567082876246326,1567082876630052
1567082886790071,1567082887174413
1567082897330486,1567082897713817
1567082908194029,1567082908586508
1567082918741879,1567082919125494
1567082929280476,1567082929663504
1567082939818165,1567082940200176
1567082950357377,1567082950740527
1567082960893902,1567082961275883
1567082971433434,1567082971819129
1567082981973364,1567082982357067
1567082992511979,1567082992895186
1567083003050718,1567083003434377
1567083013589032,1567083013972526
1567083024127312,1567083024510148
1567083034666344,1567083035049752
1567083045204262,1567083045587120
1567083055743150,1567083056126539
1567083066288299,1567083067149713
1567083077306856,1567083077690518
1567083088198561,1567083088581465
1567083098746045,1567083099130663
1567083109294592,1567083109677689
1567083115056145,1567083115443771
