master_commit	relay_start	relay_end
2019-08-29 10:20:40.99035	2019-08-29 10:20:41.045451	2019-08-29 10:20:41.045521
2019-08-29 10:20:42.042445	2019-08-29 10:20:42.09791	2019-08-29 10:20:42.097974
2019-08-29 10:20:43.171264	2019-08-29 10:20:43.226913	2019-08-29 10:20:43.226953
2019-08-29 10:20:44.243707	2019-08-29 10:20:44.299382	2019-08-29 10:20:44.299419
2019-08-29 10:20:45.563036	2019-08-29 10:20:45.618754	2019-08-29 10:20:45.618797
2019-08-29 10:20:47.399514	2019-08-29 10:20:47.454853	2019-08-29 10:20:47.454896
2019-08-29 10:20:49.179166	2019-08-29 10:20:49.234555	2019-08-29 10:20:49.234639
2019-08-29 10:20:50.317677	2019-08-29 10:20:50.372844	2019-08-29 10:20:50.372891
2019-08-29 10:20:51.02503	2019-08-29 10:20:51.080216	2019-08-29 10:20:51.080266
2019-08-29 10:20:52.716833	2019-08-29 10:20:52.772203	2019-08-29 10:20:52.772283
2019-08-29 10:20:53.765796	2019-08-29 10:20:53.821239	2019-08-29 10:20:53.821302
2019-08-29 10:20:54.327152	2019-08-29 10:20:54.382268	2019-08-29 10:20:54.382311
2019-08-29 10:20:55.814761	2019-08-29 10:20:55.87027	2019-08-29 10:20:55.870346
2019-08-29 10:20:57.188776	2019-08-29 10:20:57.244109	2019-08-29 10:20:57.244155
2019-08-29 10:20:58.1257	2019-08-29 10:20:58.181268	2019-08-29 10:20:58.181314
2019-08-29 10:20:58.731824	2019-08-29 10:20:58.787016	2019-08-29 10:20:58.787061
2019-08-29 10:21:00.481028	2019-08-29 10:21:00.5364	2019-08-29 10:21:00.536474
2019-08-29 10:21:01.629488	2019-08-29 10:21:01.684685	2019-08-29 10:21:01.684732
2019-08-29 10:21:02.50146	2019-08-29 10:21:02.556873	2019-08-29 10:21:02.556917
2019-08-29 10:21:03.45973	2019-08-29 10:21:03.515129	2019-08-29 10:21:03.515223
2019-08-29 10:21:06.33837	2019-08-29 10:21:06.393727	2019-08-29 10:21:06.393774
2019-08-29 10:21:08.751088	2019-08-29 10:21:08.80675	2019-08-29 10:21:08.806819
2019-08-29 10:21:09.601277	2019-08-29 10:21:09.657098	2019-08-29 10:21:09.65714
2019-08-29 10:21:11.244977	2019-08-29 10:21:11.301325	2019-08-29 10:21:11.301372
2019-08-29 10:21:12.346393	2019-08-29 10:21:12.402473	2019-08-29 10:21:12.402573
2019-08-29 10:21:12.888739	2019-08-29 10:21:12.944537	2019-08-29 10:21:12.944591
2019-08-29 10:21:14.587169	2019-08-29 10:21:14.643206	2019-08-29 10:21:14.643249
2019-08-29 10:21:15.925613	2019-08-29 10:21:15.982035	2019-08-29 10:21:15.982083
2019-08-29 10:21:17.024865	2019-08-29 10:21:17.080733	2019-08-29 10:21:17.080799
2019-08-29 10:21:17.860248	2019-08-29 10:21:17.916436	2019-08-29 10:21:17.916482
2019-08-29 10:21:18.829315	2019-08-29 10:21:18.885181	2019-08-29 10:21:18.885227
2019-08-29 10:21:20.362236	2019-08-29 10:21:20.417865	2019-08-29 10:21:20.417913
2019-08-29 10:21:20.96281	2019-08-29 10:21:21.018041	2019-08-29 10:21:21.018112
2019-08-29 10:21:22.095492	2019-08-29 10:21:22.15071	2019-08-29 10:21:22.150748
2019-08-29 10:21:23.70733	2019-08-29 10:21:23.762249	2019-08-29 10:21:23.762283
2019-08-29 10:21:26.171028	2019-08-29 10:21:26.226783	2019-08-29 10:21:26.226837
2019-08-29 10:21:27.436883	2019-08-29 10:21:27.492142	2019-08-29 10:21:27.492183
2019-08-29 10:21:28.376118	2019-08-29 10:21:28.431556	2019-08-29 10:21:28.431609
2019-08-29 10:21:30.496495	2019-08-29 10:21:30.551598	2019-08-29 10:21:30.551635
2019-08-29 10:21:32.017883	2019-08-29 10:21:32.073282	2019-08-29 10:21:32.073314
2019-08-29 10:21:33.010896	2019-08-29 10:21:33.065981	2019-08-29 10:21:33.066017
2019-08-29 10:21:34.042538	2019-08-29 10:21:34.09807	2019-08-29 10:21:34.098108
2019-08-29 10:21:35.305785	2019-08-29 10:21:35.361259	2019-08-29 10:21:35.361311
2019-08-29 10:21:36.322751	2019-08-29 10:21:36.377994	2019-08-29 10:21:36.378032
2019-08-29 10:21:38.781449	2019-08-29 10:21:38.836749	2019-08-29 10:21:38.836787
2019-08-29 10:21:39.389878	2019-08-29 10:21:39.445115	2019-08-29 10:21:39.445154
2019-08-29 10:21:41.233612	2019-08-29 10:21:41.288563	2019-08-29 10:21:41.288622
2019-08-29 10:21:42.17717	2019-08-29 10:21:42.232297	2019-08-29 10:21:42.232333
2019-08-29 10:21:44.322788	2019-08-29 10:21:44.377769	2019-08-29 10:21:44.377806
2019-08-29 10:21:45.500888	2019-08-29 10:21:45.556274	2019-08-29 10:21:45.55631
2019-08-29 10:21:46.868843	2019-08-29 10:21:46.924157	2019-08-29 10:21:46.92419
2019-08-29 10:21:47.927866	2019-08-29 10:21:47.9832	2019-08-29 10:21:47.983236
2019-08-29 10:21:49.398676	2019-08-29 10:21:49.45389	2019-08-29 10:21:49.453925
2019-08-29 10:21:50.579458	2019-08-29 10:21:50.634503	2019-08-29 10:21:50.634539
2019-08-29 10:21:51.682775	2019-08-29 10:21:51.737904	2019-08-29 10:21:51.737939
2019-08-29 10:21:52.848752	2019-08-29 10:21:52.904233	2019-08-29 10:21:52.904286
2019-08-29 10:21:53.871	2019-08-29 10:21:53.926061	2019-08-29 10:21:53.926094
2019-08-29 10:21:55.05215	2019-08-29 10:21:55.107755	2019-08-29 10:21:55.107788
2019-08-29 10:21:55.575196	2019-08-29 10:21:55.630606	2019-08-29 10:21:55.630655
2019-08-29 10:21:57.248136	2019-08-29 10:21:57.304051	2019-08-29 10:21:57.304086
2019-08-29 10:21:58.466871	2019-08-29 10:21:58.522262	2019-08-29 10:21:58.522306
2019-08-29 10:21:59.07562	2019-08-29 10:21:59.131186	2019-08-29 10:21:59.131252
2019-08-29 10:22:00.394806	2019-08-29 10:22:00.450025	2019-08-29 10:22:00.450068
2019-08-29 10:22:01.922521	2019-08-29 10:22:01.977642	2019-08-29 10:22:01.977705
2019-08-29 10:22:02.819968	2019-08-29 10:22:02.875171	2019-08-29 10:22:02.875205
2019-08-29 10:22:03.45331	2019-08-29 10:22:03.508617	2019-08-29 10:22:03.508653
2019-08-29 10:22:05.442731	2019-08-29 10:22:05.49809	2019-08-29 10:22:05.498124
2019-08-29 10:22:06.355818	2019-08-29 10:22:06.41098	2019-08-29 10:22:06.411028
2019-08-29 10:22:07.814822	2019-08-29 10:22:07.869998	2019-08-29 10:22:07.870134
2019-08-29 10:22:09.435926	2019-08-29 10:22:09.491228	2019-08-29 10:22:09.491262
2019-08-29 10:22:10.742919	2019-08-29 10:22:10.79847	2019-08-29 10:22:10.798506
2019-08-29 10:22:12.216591	2019-08-29 10:22:12.271739	2019-08-29 10:22:12.271773
2019-08-29 10:22:13.505461	2019-08-29 10:22:13.560576	2019-08-29 10:22:13.560639
2019-08-29 10:22:14.72851	2019-08-29 10:22:14.783579	2019-08-29 10:22:14.783653
2019-08-29 10:22:15.841996	2019-08-29 10:22:15.897189	2019-08-29 10:22:15.897227
2019-08-29 10:22:16.844262	2019-08-29 10:22:16.899374	2019-08-29 10:22:16.899417
2019-08-29 10:22:17.711368	2019-08-29 10:22:17.766601	2019-08-29 10:22:17.76668
2019-08-29 10:22:19.356948	2019-08-29 10:22:19.412577	2019-08-29 10:22:19.412608
2019-08-29 10:22:20.425143	2019-08-29 10:22:20.480245	2019-08-29 10:22:20.480296
2019-08-29 10:22:21.469451	2019-08-29 10:22:21.524365	2019-08-29 10:22:21.524401
2019-08-29 10:22:22.650622	2019-08-29 10:22:22.705842	2019-08-29 10:22:22.705882
2019-08-29 10:22:23.892318	2019-08-29 10:22:23.947276	2019-08-29 10:22:23.94733
2019-08-29 10:22:25.068372	2019-08-29 10:22:25.123545	2019-08-29 10:22:25.123601
2019-08-29 10:22:25.683539	2019-08-29 10:22:25.738762	2019-08-29 10:22:25.738798
2019-08-29 10:22:26.671667	2019-08-29 10:22:26.727492	2019-08-29 10:22:26.727567
2019-08-29 10:22:28.437568	2019-08-29 10:22:28.493804	2019-08-29 10:22:28.493857
2019-08-29 10:22:29.665795	2019-08-29 10:22:29.7214	2019-08-29 10:22:29.721458
2019-08-29 10:22:29.821858	2019-08-29 10:22:29.876646	2019-08-29 10:22:29.876676
2019-08-29 10:22:31.886191	2019-08-29 10:22:31.941261	2019-08-29 10:22:31.941306
2019-08-29 10:22:32.803013	2019-08-29 10:22:32.858265	2019-08-29 10:22:32.858316
2019-08-29 10:22:34.19844	2019-08-29 10:22:34.253556	2019-08-29 10:22:34.253614
2019-08-29 10:22:35.258412	2019-08-29 10:22:35.313365	2019-08-29 10:22:35.313416
2019-08-29 10:22:35.9747	2019-08-29 10:22:36.030007	2019-08-29 10:22:36.030056
2019-08-29 10:22:37.760732	2019-08-29 10:22:37.815977	2019-08-29 10:22:37.816026
2019-08-29 10:22:38.770095	2019-08-29 10:22:38.824937	2019-08-29 10:22:38.824983
2019-08-29 10:22:41.037674	2019-08-29 10:22:41.092691	2019-08-29 10:22:41.092751
2019-08-29 10:22:42.206288	2019-08-29 10:22:42.261358	2019-08-29 10:22:42.261444
2019-08-29 10:22:43.360693	2019-08-29 10:22:43.415764	2019-08-29 10:22:43.415813
2019-08-29 10:22:44.16537	2019-08-29 10:22:44.220387	2019-08-29 10:22:44.220455
2019-08-29 10:22:45.788238	2019-08-29 10:22:45.843331	2019-08-29 10:22:45.843374
2019-08-29 10:22:46.914713	2019-08-29 10:22:46.970713	2019-08-29 10:22:46.970774
2019-08-29 10:22:48.155617	2019-08-29 10:22:48.211626	2019-08-29 10:22:48.211687
2019-08-29 10:22:48.881009	2019-08-29 10:22:48.937233	2019-08-29 10:22:48.937298
2019-08-29 10:22:50.136176	2019-08-29 10:22:50.192567	2019-08-29 10:22:50.192613
2019-08-29 10:22:52.699901	2019-08-29 10:22:52.755372	2019-08-29 10:22:52.755427
2019-08-29 10:22:53.82431	2019-08-29 10:22:53.879341	2019-08-29 10:22:53.879386
2019-08-29 10:22:54.820834	2019-08-29 10:22:54.876472	2019-08-29 10:22:54.876579
2019-08-29 10:22:55.924292	2019-08-29 10:22:55.979476	2019-08-29 10:22:55.979521
2019-08-29 10:22:57.261226	2019-08-29 10:22:57.316604	2019-08-29 10:22:57.316677
2019-08-29 10:22:58.191822	2019-08-29 10:22:58.246821	2019-08-29 10:22:58.246862
2019-08-29 10:22:59.574165	2019-08-29 10:22:59.629315	2019-08-29 10:22:59.629361
2019-08-29 10:22:59.968138	2019-08-29 10:23:00.023307	2019-08-29 10:23:00.023353
2019-08-29 10:23:01.863663	2019-08-29 10:23:01.918661	2019-08-29 10:23:01.918709
2019-08-29 10:23:03.001197	2019-08-29 10:23:03.056729	2019-08-29 10:23:03.056773
2019-08-29 10:23:03.635125	2019-08-29 10:23:03.690609	2019-08-29 10:23:03.690679
2019-08-29 10:23:04.903203	2019-08-29 10:23:04.958656	2019-08-29 10:23:04.95876
2019-08-29 10:23:06.505099	2019-08-29 10:23:06.560226	2019-08-29 10:23:06.56026
2019-08-29 10:23:06.939695	2019-08-29 10:23:06.995143	2019-08-29 10:23:06.995196
2019-08-29 10:23:08.205247	2019-08-29 10:23:08.260622	2019-08-29 10:23:08.260656
2019-08-29 10:23:10.116192	2019-08-29 10:23:10.171204	2019-08-29 10:23:10.171246
2019-08-29 10:23:12.101524	2019-08-29 10:23:12.156533	2019-08-29 10:23:12.156587
2019-08-29 10:23:13.367487	2019-08-29 10:23:13.422749	2019-08-29 10:23:13.422822
2019-08-29 10:23:13.76551	2019-08-29 10:23:13.820816	2019-08-29 10:23:13.820887
2019-08-29 10:23:15.186814	2019-08-29 10:23:15.241967	2019-08-29 10:23:15.242045
2019-08-29 10:23:16.704805	2019-08-29 10:23:16.760199	2019-08-29 10:23:16.760249
2019-08-29 10:23:18.006265	2019-08-29 10:23:18.061544	2019-08-29 10:23:18.061594
2019-08-29 10:23:19.202723	2019-08-29 10:23:19.257997	2019-08-29 10:23:19.25805
2019-08-29 10:23:20.202437	2019-08-29 10:23:20.257888	2019-08-29 10:23:20.257945
2019-08-29 10:23:21.002679	2019-08-29 10:23:21.058023	2019-08-29 10:23:21.058089
2019-08-29 10:23:21.929905	2019-08-29 10:23:21.985247	2019-08-29 10:23:21.985296
2019-08-29 10:23:23.174552	2019-08-29 10:23:23.230056	2019-08-29 10:23:23.23014
2019-08-29 10:23:24.859929	2019-08-29 10:23:24.915469	2019-08-29 10:23:24.915552
2019-08-29 10:23:25.207369	2019-08-29 10:23:25.262963	2019-08-29 10:23:25.263017
