timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1567074037538,926,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,1,3,null,926,0,771
1567074038479,152,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,1,3,null,152,0,0
1567074038633,152,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,1,3,null,151,0,0
1567074038786,154,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,1,3,null,154,0,1
1567074038944,164,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,2,4,null,164,0,0
1567074039110,152,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,2,4,null,151,0,0
1567074039263,156,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,2,4,null,156,0,0
1567074039420,154,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,2,4,null,154,0,0
1567074039581,152,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,2,4,null,152,0,0
1567074039017,850,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-49,text,true,,11,0,2,4,null,850,0,704
1567074039735,151,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,2,4,null,151,0,0
1567074039872,151,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-49,text,true,,11,0,2,4,null,151,0,1
1567074039888,151,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,2,4,null,151,0,0
1567074040026,146,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-49,text,true,,11,0,2,4,null,146,0,1
1567074040043,151,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,2,4,null,151,0,0
1567074040175,146,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-49,text,true,,11,0,2,4,null,146,0,0
1567074040197,151,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,2,4,null,151,0,0
1567074040324,147,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-49,text,true,,11,0,3,5,null,147,0,0
1567074040350,154,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,3,5,null,153,0,0
1567074040473,145,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-49,text,true,,11,0,3,5,null,145,0,0
1567074040507,152,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,3,5,null,152,0,0
1567074040620,145,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-49,text,true,,11,0,3,5,null,145,0,0
1567074040660,154,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,3,5,null,154,0,0
1567074040767,145,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-49,text,true,,11,0,3,5,null,145,0,0
1567074040815,151,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,3,5,null,151,0,0
1567074040914,145,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-49,text,true,,11,0,3,5,null,145,0,0
1567074040967,151,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,3,5,null,151,0,0
1567074041061,146,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-49,text,true,,11,0,3,5,null,146,0,0
1567074041120,151,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,3,5,null,151,0,0
1567074040644,914,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-48,text,true,,11,0,3,5,null,914,0,764
1567074041662,146,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-49,text,true,,11,0,3,5,null,146,0,0
1567074041699,156,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,3,5,null,156,0,0
1567074041706,151,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-48,text,true,,11,0,3,5,null,150,0,0
1567074041809,146,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-49,text,true,,11,0,4,6,null,145,0,0
1567074042020,150,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,4,6,null,150,0,0
1567074043150,149,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-48,text,true,,11,0,4,6,null,149,0,0
1567074043406,147,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-49,text,true,,11,0,5,7,null,147,0,0
1567074043896,153,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,5,7,null,153,0,0
1567074043487,884,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-47,text,true,,11,0,5,7,null,884,0,735
1567074045037,149,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-48,text,true,,11,0,6,8,null,148,0,0
1567074045541,147,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-49,text,true,,11,0,6,8,null,147,0,0
1567074047002,152,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,7,9,null,152,0,0
1567074046393,900,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-46,text,true,,11,0,7,9,null,900,0,749
1567074047375,152,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-47,text,true,,11,0,7,9,null,152,0,0
1567074048388,917,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-45,text,true,,11,0,8,10,null,917,0,767
1567074049276,150,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-48,text,true,,11,0,8,10,null,149,0,0
1567074049531,146,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-49,text,true,,11,0,9,11,null,146,0,0
1567074050081,152,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,9,11,null,152,0,0
1567074049543,899,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-44,text,true,,11,0,9,11,null,899,0,751
1567074051000,152,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-46,text,true,,11,0,10,12,null,152,0,0
1567074052181,149,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-47,text,true,,11,0,10,12,null,148,0,0
1567074052692,149,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-45,text,true,,11,0,11,13,null,149,0,0
1567074052871,149,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-48,text,true,,11,0,11,13,null,148,0,0
1567074052635,842,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-43,text,true,,11,0,11,13,null,842,0,697
1567074053520,144,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-49,text,true,,11,0,11,13,null,144,0,0
1567074053742,151,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,11,13,null,151,0,0
1567074053373,904,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-42,text,true,,11,0,12,14,null,904,0,756
1567074054303,149,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-44,text,true,,11,0,12,14,null,148,0,0
1567074055701,154,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-46,text,true,,11,0,13,15,null,154,0,1
1567074055793,150,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-47,text,true,,11,0,13,15,null,150,0,0
1567074054994,952,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-41,text,true,,11,0,13,15,null,952,0,727
1567074057165,149,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-45,text,true,,11,0,14,16,null,149,0,1
1567074057057,880,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-40,text,true,,11,0,14,16,null,880,0,727
1567074058002,149,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-48,text,true,,11,0,14,16,null,149,0,0
1567074058105,146,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-43,text,true,,11,0,14,16,null,146,0,0
1567074058652,146,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-49,text,true,,11,0,15,17,null,146,0,0
1567074058709,151,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,15,17,null,151,0,0
1567074059998,148,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-42,text,true,,11,0,16,18,null,148,0,0
1567074059532,895,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-39,text,true,,11,0,16,18,null,895,0,744
1567074060458,148,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-44,text,true,,11,0,16,18,null,148,0,0
1567074060897,858,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-38,text,true,,11,0,17,19,null,857,0,712
1567074062459,152,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-46,text,true,,11,0,17,19,null,152,0,0
1567074062481,149,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-47,text,true,,11,0,17,19,null,149,0,0
1567074063436,152,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-41,text,true,,11,0,18,20,null,152,0,1
1567074065607,149,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-45,text,true,,11,0,19,21,null,148,0,0
1567074065101,809,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-37,text,true,,11,0,19,21,null,809,0,664
1567074066293,149,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-40,text,true,,11,0,20,22,null,149,0,0
1567074066318,149,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-48,text,true,,11,0,20,22,null,149,0,0
1567074068731,145,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-43,text,true,,11,0,21,23,null,145,0,0
1567074068791,940,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-36,text,true,,11,0,22,24,null,940,0,786
1567074070376,148,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-49,text,true,,11,0,23,25,null,147,0,0
1567074071221,154,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,23,25,null,153,0,0
1567074072321,150,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-42,text,true,,11,0,24,26,null,150,0,1
1567074071898,898,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-35,text,true,,11,0,24,26,null,898,0,748
1567074072759,154,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-39,text,true,,11,0,24,26,null,154,0,0
1567074072864,150,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-44,text,true,,11,0,24,26,null,149,0,0
1567074074058,148,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-38,text,true,,11,0,25,27,null,148,0,0
1567074073599,841,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-34,text,true,,11,0,25,27,null,840,0,694
1567074074379,154,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-46,text,true,,11,0,25,27,null,154,0,0
1567074074565,151,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-47,text,true,,11,0,25,27,null,150,0,0
1567074075184,870,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-33,text,true,,11,0,26,28,null,870,0,719
1567074075989,153,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-41,text,true,,11,0,26,28,null,153,0,0
1567074076335,167,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-45,text,true,,11,0,27,29,null,167,0,0
1567074076669,147,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-37,text,true,,11,0,27,29,null,147,0,0
1567074076165,900,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-32,text,true,,11,0,27,29,null,900,0,751
1567074077002,151,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-40,text,true,,11,0,27,29,null,151,0,1
1567074076801,865,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-31,text,true,,11,0,27,29,null,865,0,715
1567074077838,150,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-48,text,true,,11,0,28,30,null,150,0,0
1567074078043,834,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-30,text,true,,11,0,28,30,null,834,0,687
1567074078807,147,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-43,text,true,,11,0,28,30,null,147,0,0
1567074079594,159,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-36,text,true,,11,0,29,31,null,159,0,0
1567074079866,147,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-49,text,true,,11,0,29,31,null,147,0,0
1567074079253,896,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-29,text,true,,11,0,29,31,null,896,0,744
1567074080054,152,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,29,31,null,152,0,0
1567074079659,828,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-28,text,true,,11,0,29,31,null,828,0,681
1567074080238,803,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-27,text,true,,11,0,30,32,null,803,0,658
1567074080939,148,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-42,text,true,,11,0,30,32,null,148,0,0
1567074081909,149,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-35,text,true,,11,0,30,32,null,149,0,0
1567074082071,152,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-39,text,true,,11,0,30,32,null,152,0,0
1567074082905,148,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-44,text,true,,11,0,31,33,null,148,0,0
1567074083004,143,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-38,text,true,,11,0,31,33,null,143,0,0
1567074083163,145,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-34,text,true,,11,0,31,33,null,145,0,0
1567074082978,856,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-26,text,true,,11,0,31,33,null,856,0,706
1567074085544,151,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-46,text,true,,11,0,33,35,null,151,0,0
1567074086149,150,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-47,text,true,,11,0,33,35,null,150,0,1
1567074086430,859,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-25,text,true,,11,0,34,36,null,859,0,710
1567074087416,148,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-33,text,true,,11,0,34,36,null,148,0,0
1567074088031,151,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-41,text,true,,11,0,34,36,null,151,0,0
1567074088351,150,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-45,text,true,,11,0,35,37,null,149,0,0
1567074089909,145,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-37,text,true,,11,0,36,38,null,144,0,0
1567074089243,867,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-24,text,true,,11,0,36,38,null,867,0,721
1567074090472,149,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-32,text,true,,11,0,36,38,null,148,0,0
1567074090977,149,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-40,text,true,,11,0,36,38,null,149,0,0
1567074091283,149,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-31,text,true,,11,0,36,38,null,149,0,0
1567074091308,837,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-23,text,true,,11,0,37,39,null,837,0,689
1567074092351,148,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-48,text,true,,11,0,37,39,null,147,0,0
1567074092990,146,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-30,text,true,,11,0,38,40,null,146,0,1
1567074093475,145,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-43,text,true,,11,0,38,40,null,145,0,0
1567074094019,152,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-36,text,true,,11,0,38,40,null,152,0,0
1567074093980,831,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-22,text,true,,11,0,39,41,null,831,0,686
1567074094964,146,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-49,text,true,,11,0,39,41,null,145,0,0
1567074095028,152,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-29,text,true,,11,0,39,41,null,152,0,0
1567074095283,151,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,11,0,39,41,null,151,0,0
1567074096302,146,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-28,text,true,,11,0,40,42,null,146,0,0
1567074098761,146,JDBC Request,200,OK,jp@gc - Ultimate Thread Group 1-27,text,true,,11,0,41,43,null,146,0,0
