master_commit,slave_commit
1567165067934072,1567165067959678
1567165068147336,1567165068243592
1567165068337511,1567165068405371
1567165068467975,1567165068492937
1567165068561298,1567165068586382
1567165068654501,1567165068680035
1567165068740633,1567165068765516
1567165068833728,1567165068858342
1567165068917690,1567165068941976
1567165069003909,1567165069028272
1567165069093266,1567165069117659
1567165069187608,1567165069212693
1567165069280437,1567165069304311
1567165069372375,1567165069397389
1567165069427924,1567165069449923
1567165069460948,1567165069485164
1567165069547640,1567165069572275
1567165069596670,1567165069620021
1567165069649902,1567165069693559
1567165069694561,1567165069718925
1567165069757537,1567165069782987
1567165069780882,1567165069805126
1567165069845515,1567165069870298
1567165069867220,1567165069890866
1567165069940683,1567165069965589
1567165069956570,1567165069980380
1567165070028610,1567165070053890
1567165070042797,1567165070066969
1567165070122555,1567165070147445
1567165070140680,1567165070165013
1567165070214020,1567165070238708
1567165070234545,1567165070259446
1567165070304942,1567165070329449
1567165070326799,1567165070351167
1567165070391580,1567165070416149
1567165070421337,1567165070445688
1567165070478944,1567165070502549
1567165070508276,1567165070532840
1567165070566019,1567165070590403
1567165070594502,1567165070618672
1567165070655438,1567165070680520
1567165070684037,1567165070708475
1567165070745573,1567165070771333
1567165070780378,1567165070804509
1567165070844325,1567165070871067
1567165070867223,1567165070890791
1567165070933923,1567165070958446
1567165070953623,1567165070976785
1567165071004099,1567165071026302
1567165071021593,1567165071046631
1567165071043167,1567165071067223
1567165071108009,1567165071132637
1567165071135057,1567165071159531
1567165071158167,1567165071181692
1567165071196655,1567165071225978
1567165071229772,1567165071254722
1567165071239764,1567165071264282
1567165071287889,1567165071312397
1567165071315467,1567165071340814
1567165071330134,1567165071355225
1567165071373874,1567165071398503
1567165071402427,1567165071426501
1567165071418752,1567165071443597
1567165071460386,1567165071485416
1567165071488250,1567165071512999
1567165071504012,1567165071527859
1567165071545293,1567165071569982
1567165071575592,1567165071599181
1567165071602872,1567165071626911
1567165071630825,1567165071656602
1567165071672990,1567165071697325
1567165071685861,1567165071709631
1567165071729778,1567165071754168
1567165071770150,1567165071795494
1567165071772028,1567165071801109
1567165071816837,1567165071841353
1567165071864626,1567165071889321
1567165071868344,1567165071895231
1567165071906297,1567165071929812
1567165071957572,1567165071982142
1567165071961637,1567165071987043
1567165071992428,1567165072016971
1567165072040265,1567165072065340
1567165072048177,1567165072071586
1567165072080577,1567165072104708
1567165072125803,1567165072149794
1567165072139683,1567165072163467
1567165072167219,1567165072191574
1567165072208917,1567165072233383
1567165072226482,1567165072250607
1567165072252232,1567165072276111
1567165072295179,1567165072319566
1567165072312831,1567165072336909
1567165072342606,1567165072367164
1567165072379087,1567165072402000
1567165072400076,1567165072423894
1567165072428033,1567165072454920
1567165072464301,1567165072488404
1567165072494429,1567165072519216
1567165072517777,1567165072542118
1567165072518527,1567165072546710
1567165072547573,1567165072572845
1567165072580729,1567165072604508
1567165072604766,1567165072629293
1567165072632084,1567165072656280
1567165072671789,1567165072697174
1567165072677365,1567165072702857
1567165072690194,1567165072718758
1567165072713718,1567165072738759
1567165072760453,1567165072784785
1567165072772667,1567165072797508
1567165072788454,1567165072812672
1567165072811291,1567165072834989
1567165072854421,1567165072878795
1567165072873735,1567165072897769
1567165072878699,1567165072903367
1567165072898067,1567165072921791
1567165072940784,1567165072965179
1567165072964544,1567165072989713
1567165072964967,1567165072995114
1567165073006689,1567165073031984
1567165073058472,1567165073082823
1567165073058958,1567165073089500
1567165073059220,1567165073095020
1567165073090542,1567165073114612
1567165073140849,1567165073165579
1567165073176740,1567165073199899
1567165073184626,1567165073207844
1567165073188233,1567165073213806
1567165073240002,1567165073265060
1567165073262338,1567165073286878
1567165073271958,1567165073295636
1567165073272409,1567165073300073
1567165073326014,1567165073350966
1567165073359828,1567165073384776
1567165073361233,1567165073389983
1567165073362106,1567165073395945
1567165073406798,1567165073431405
1567165073447014,1567165073472213
1567165073451693,1567165073477499
1567165073452654,1567165073484218
1567165073489347,1567165073513547
1567165073535449,1567165073559606
1567165073538992,1567165073565742
1567165073539847,1567165073571751
1567165073572600,1567165073598485
1567165073616430,1567165073641391
1567165073626821,1567165073650483
1567165073632741,1567165073663148
1567165073656369,1567165073680390
1567165073698097,1567165073722498
1567165073719547,1567165073744042
1567165073720660,1567165073749843
1567165073740388,1567165073764058
1567165073780342,1567165073804739
1567165073807163,1567165073832448
1567165073811994,1567165073837645
1567165073821958,1567165073845552
1567165073864397,1567165073887980
1567165073899682,1567165073922862
1567165073903241,1567165073930184
1567165073903587,1567165073935859
1567165073904661,1567165073940663
1567165073944462,1567165073967871
