master_commit,slave_commit
1567083469389534,1567083469452840
1567083479646220,1567083479928168
1567083490094023,1567083490484273
1567083500637704,1567083501019984
1567083511206222,1567083511588688
1567083521745054,1567083522127152
1567083532597446,1567083532979839
1567083543135879,1567083543519040
1567083553674277,1567083554057620
1567083564214490,1567083564596543
1567083574752474,1567083575138578
1567083585293304,1567083585691079
1567083595850279,1567083596235659
1567083606391087,1567083606773375
1567083616929521,1567083617313747
1567083627469209,1567083627851468
1567083638008347,1567083638391561
1567083648547773,1567083648929673
1567083659089260,1567083659471989
1567083669627836,1567083670010172
1567083680171851,1567083680554384
1567083690711020,1567083691092571
1567083701250022,1567083701633849
1567083712192564,1567083712574695
1567083722747294,1567083723130760
1567083733308069,1567083733698736
1567083743872811,1567083744256484
1567083754432981,1567083754818661
1567083764992337,1567083765375556
1567083775550239,1567083775932733
1567083786109237,1567083786491545
1567083796667069,1567083797047880
1567083807257128,1567083807638826
1567083817812908,1567083818193818
1567083828368494,1567083828749901
1567083838924988,1567083839306136
1567083849481463,1567083849863498
1567083860040282,1567083860421517
1567083870594871,1567083870977327
1567083881151334,1567083881536369
1567083892086302,1567083892468917
1567083902640110,1567083903021426
1567083913202913,1567083913587138
1567083923759944,1567083924140785
1567083934315345,1567083934696737
1567083944870532,1567083945253023
1567083955431248,1567083955813133
1567083965991688,1567083966373946
1567083976546882,1567083976927153
1567083987101653,1567083987482295
1567083997657819,1567083998040048
1567084008214048,1567084008598004
1567084018771711,1567084019153930
1567084029328918,1567084029711379
1567084039884989,1567084040266944
1567084050443257,1567084050825741
1567084061003304,1567084061387134
1567084071903492,1567084072285357
1567084082453455,1567084082836963
1567084093002400,1567084093387062
1567084103553074,1567084103935581
1567084114101452,1567084114483014
1567084124649251,1567084125030758
1567084135200381,1567084135582073
1567084145748222,1567084146131439
1567084156297210,1567084156678068
1567084166843896,1567084167224830
1567084177391317,1567084177772782
1567084187938390,1567084188321391
1567084198486638,1567084198868849
1567084209036064,1567084209418502
1567084219583618,1567084219965016
1567084230130089,1567084230511337
1567084240677535,1567084241059391
1567084251565715,1567084251948644
1567084262113606,1567084262495556
1567084272661532,1567084273043664
1567084283208986,1567084283590709
1567084293758095,1567084294139070
1567084304314587,1567084304696699
1567084314863582,1567084315245888
1567084325411386,1567084325795573
1567084335961205,1567084336343246
1567084346508221,1567084346889740
1567084357059887,1567084357442175
1567084367616941,1567084368000131
1567084378165981,1567084378547634
1567084388715387,1567084389096817
1567084399265179,1567084399646990
1567084409814074,1567084410195688
1567084420365805,1567084420748899
1567084431249603,1567084431631402
1567084441787937,1567084442169532
1567084452326261,1567084452708115
1567084458588471,1567084458971308
