master_commit	relay_start	relay_end
2019-08-30 10:16:47.676513	2019-08-30 10:16:47.731747	2019-08-30 10:16:47.73179
2019-08-30 10:16:48.847615	2019-08-30 10:16:48.902812	2019-08-30 10:16:48.902871
2019-08-30 10:16:50.061765	2019-08-30 10:16:50.117167	2019-08-30 10:16:50.11721
2019-08-30 10:16:51.245967	2019-08-30 10:16:51.301107	2019-08-30 10:16:51.301151
2019-08-30 10:16:52.432366	2019-08-30 10:16:52.487809	2019-08-30 10:16:52.487866
2019-08-30 10:16:53.624401	2019-08-30 10:16:53.679617	2019-08-30 10:16:53.679663
2019-08-30 10:16:54.774634	2019-08-30 10:16:54.829686	2019-08-30 10:16:54.829729
2019-08-30 10:16:55.975925	2019-08-30 10:16:56.031176	2019-08-30 10:16:56.031234
2019-08-30 10:16:57.143946	2019-08-30 10:16:57.198806	2019-08-30 10:16:57.198849
2019-08-30 10:16:58.303236	2019-08-30 10:16:58.358421	2019-08-30 10:16:58.358447
2019-08-30 10:16:59.495287	2019-08-30 10:16:59.5524	2019-08-30 10:16:59.552424
2019-08-30 10:17:00.675486	2019-08-30 10:17:00.730475	2019-08-30 10:17:00.730519
2019-08-30 10:17:01.838174	2019-08-30 10:17:01.893349	2019-08-30 10:17:01.893423
2019-08-30 10:17:02.990593	2019-08-30 10:17:03.048028	2019-08-30 10:17:03.048092
2019-08-30 10:17:04.142682	2019-08-30 10:17:04.19811	2019-08-30 10:17:04.198157
2019-08-30 10:17:05.330816	2019-08-30 10:17:05.385734	2019-08-30 10:17:05.385756
2019-08-30 10:17:06.483724	2019-08-30 10:17:06.539621	2019-08-30 10:17:06.539647
2019-08-30 10:17:07.644677	2019-08-30 10:17:07.69969	2019-08-30 10:17:07.699748
2019-08-30 10:17:08.78865	2019-08-30 10:17:08.843869	2019-08-30 10:17:08.843933
2019-08-30 10:17:09.954053	2019-08-30 10:17:10.009427	2019-08-30 10:17:10.009478
2019-08-30 10:17:11.123971	2019-08-30 10:17:11.179687	2019-08-30 10:17:11.179757
2019-08-30 10:17:12.287449	2019-08-30 10:17:12.344114	2019-08-30 10:17:12.344143
2019-08-30 10:17:13.45802	2019-08-30 10:17:13.513605	2019-08-30 10:17:13.513624
2019-08-30 10:17:14.600938	2019-08-30 10:17:14.656301	2019-08-30 10:17:14.656349
2019-08-30 10:17:15.768544	2019-08-30 10:17:15.824114	2019-08-30 10:17:15.824141
2019-08-30 10:17:16.900135	2019-08-30 10:17:16.955214	2019-08-30 10:17:16.955257
2019-08-30 10:17:18.073638	2019-08-30 10:17:18.128284	2019-08-30 10:17:18.12832
2019-08-30 10:17:19.244144	2019-08-30 10:17:19.299746	2019-08-30 10:17:19.299832
2019-08-30 10:17:20.408758	2019-08-30 10:17:20.463913	2019-08-30 10:17:20.463962
2019-08-30 10:17:21.539611	2019-08-30 10:17:21.595864	2019-08-30 10:17:21.59595
2019-08-30 10:17:22.699904	2019-08-30 10:17:22.75499	2019-08-30 10:17:22.755038
2019-08-30 10:17:23.875451	2019-08-30 10:17:23.931645	2019-08-30 10:17:23.931695
2019-08-30 10:17:25.028895	2019-08-30 10:17:25.083531	2019-08-30 10:17:25.083567
2019-08-30 10:17:26.196504	2019-08-30 10:17:26.252043	2019-08-30 10:17:26.252059
2019-08-30 10:17:27.348797	2019-08-30 10:17:27.405421	2019-08-30 10:17:27.405466
2019-08-30 10:17:28.471013	2019-08-30 10:17:28.527097	2019-08-30 10:17:28.527168
2019-08-30 10:17:29.64676	2019-08-30 10:17:29.703966	2019-08-30 10:17:29.703995
2019-08-30 10:17:30.814303	2019-08-30 10:17:30.869519	2019-08-30 10:17:30.869571
2019-08-30 10:17:31.97857	2019-08-30 10:17:32.033681	2019-08-30 10:17:32.033729
2019-08-30 10:17:33.125455	2019-08-30 10:17:33.180702	2019-08-30 10:17:33.180743
2019-08-30 10:17:34.260279	2019-08-30 10:17:34.315455	2019-08-30 10:17:34.315526
2019-08-30 10:17:35.432557	2019-08-30 10:17:35.488709	2019-08-30 10:17:35.48943
2019-08-30 10:17:36.60016	2019-08-30 10:17:36.655672	2019-08-30 10:17:36.655716
2019-08-30 10:17:37.738018	2019-08-30 10:17:37.793683	2019-08-30 10:17:37.793753
2019-08-30 10:17:38.899444	2019-08-30 10:17:38.954893	2019-08-30 10:17:38.954947
2019-08-30 10:17:40.044473	2019-08-30 10:17:40.099569	2019-08-30 10:17:40.099615
2019-08-30 10:17:41.199827	2019-08-30 10:17:41.255583	2019-08-30 10:17:41.255603
2019-08-30 10:17:42.344123	2019-08-30 10:17:42.401347	2019-08-30 10:17:42.401371
2019-08-30 10:17:43.47877	2019-08-30 10:17:43.534661	2019-08-30 10:17:43.534686
2019-08-30 10:17:44.627337	2019-08-30 10:17:44.682206	2019-08-30 10:17:44.682365
2019-08-30 10:17:45.796813	2019-08-30 10:17:45.855126	2019-08-30 10:17:45.855178
2019-08-30 10:17:46.94355	2019-08-30 10:17:46.998564	2019-08-30 10:17:46.998602
2019-08-30 10:17:48.09596	2019-08-30 10:17:48.15232	2019-08-30 10:17:48.152409
2019-08-30 10:17:49.266975	2019-08-30 10:17:49.322711	2019-08-30 10:17:49.322752
2019-08-30 10:17:50.399004	2019-08-30 10:17:50.453774	2019-08-30 10:17:50.453824
2019-08-30 10:17:51.556836	2019-08-30 10:17:51.611915	2019-08-30 10:17:51.611985
2019-08-30 10:17:52.728955	2019-08-30 10:17:52.784091	2019-08-30 10:17:52.784135
2019-08-30 10:17:53.889302	2019-08-30 10:17:53.943759	2019-08-30 10:17:53.943804
2019-08-30 10:17:55.043073	2019-08-30 10:17:55.098612	2019-08-30 10:17:55.098661
2019-08-30 10:17:56.21577	2019-08-30 10:17:56.271654	2019-08-30 10:17:56.271738
2019-08-30 10:17:57.399298	2019-08-30 10:17:57.456253	2019-08-30 10:17:57.456279
2019-08-30 10:17:58.552458	2019-08-30 10:17:58.60703	2019-08-30 10:17:58.607075
2019-08-30 10:17:59.704463	2019-08-30 10:17:59.759248	2019-08-30 10:17:59.759312
2019-08-30 10:18:00.840624	2019-08-30 10:18:00.895243	2019-08-30 10:18:00.895353
2019-08-30 10:18:01.988949	2019-08-30 10:18:02.044851	2019-08-30 10:18:02.044877
2019-08-30 10:18:03.170286	2019-08-30 10:18:03.224955	2019-08-30 10:18:03.225011
2019-08-30 10:18:04.311157	2019-08-30 10:18:04.366648	2019-08-30 10:18:04.366692
2019-08-30 10:18:05.458148	2019-08-30 10:18:05.515376	2019-08-30 10:18:05.51549
2019-08-30 10:18:06.616551	2019-08-30 10:18:06.672981	2019-08-30 10:18:06.673032
2019-08-30 10:18:07.761119	2019-08-30 10:18:07.816867	2019-08-30 10:18:07.816914
2019-08-30 10:18:08.921486	2019-08-30 10:18:08.982962	2019-08-30 10:18:08.982988
2019-08-30 10:18:10.089523	2019-08-30 10:18:10.145999	2019-08-30 10:18:10.146048
